Respuesta,Frecuencia,Asociación
violencia,26,0.017783857729138167
sexual,23,0.01573187414500684
caso,17,0.011627906976744186
mujer,17,0.011627906976744186
aborto,16,0.01094391244870041
humano,14,0.009575923392612859
embarazo,11,0.007523939808481532
edad,10,0.006839945280437756
persona,10,0.006839945280437756
delito,10,0.006839945280437756
federal,10,0.006839945280437756
pareja,9,0.006155950752393981
vida,9,0.006155950752393981
ley,8,0.005471956224350205
salud,7,0.0047879616963064295
año,7,0.0047879616963064295
público,7,0.0047879616963064295
adulto,7,0.0047879616963064295
abuso,7,0.0047879616963064295
variable,7,0.0047879616963064295
niñez,7,0.0047879616963064295
víctima,7,0.0047879616963064295
méxico,5,0.003419972640218878
deber,5,0.003419972640218878
tipo,5,0.003419972640218878
3,5,0.003419972640218878
servicio,5,0.003419972640218878
situación,5,0.003419972640218878
desear,5,0.003419972640218878
penal,5,0.003419972640218878
agresor,5,0.003419972640218878
seguir,4,0.0027359781121751026
permitir,4,0.0027359781121751026
existir,4,0.0027359781121751026
presente,4,0.0027359781121751026
b,4,0.0027359781121751026
adolescente,4,0.0027359781121751026
físico,4,0.0027359781121751026
malformación,4,0.0027359781121751026
regresión,4,0.0027359781121751026
golpe,4,0.0027359781121751026
distrito,4,0.0027359781121751026
social,3,0.002051983584131327
factor,3,0.002051983584131327
relacionar,3,0.002051983584131327
presentar,3,0.002051983584131327
estudio,3,0.002051983584131327
2,3,0.002051983584131327
lugar,3,0.002051983584131327
niño,3,0.002051983584131327
punto,3,0.002051983584131327
asociación,3,0.002051983584131327
relación,3,0.002051983584131327
posibilidad,3,0.002051983584131327
referir,3,0.002051983584131327
ejemplo,3,0.002051983584131327
determinar,3,0.002051983584131327
conducta,3,0.002051983584131327
asociar,3,0.002051983584131327
menor,3,0.002051983584131327
considerar,3,0.002051983584131327
15,3,0.002051983584131327
preguntar,3,0.002051983584131327
médico,3,0.002051983584131327
1997,3,0.002051983584131327
legal,3,0.002051983584131327
hombre,3,0.002051983584131327
favorecer,3,0.002051983584131327
estructural,3,0.002051983584131327
vihit,3,0.002051983584131327
incesto,3,0.002051983584131327
aceptar,3,0.002051983584131327
grave,3,0.002051983584131327
feto,3,0.002051983584131327
cometer,3,0.002051983584131327
hospital,3,0.002051983584131327
pena,3,0.002051983584131327
atención,3,0.002051983584131327
erotismo,3,0.002051983584131327
logístico,3,0.002051983584131327
16,3,0.002051983584131327
tipificar,3,0.002051983584131327
autoridad,3,0.002051983584131327
sexualidad,2,0.0013679890560875513
artículo,2,0.0013679890560875513
tratar,2,0.0013679890560875513
tema,2,0.0013679890560875513
encontrar,2,0.0013679890560875513
elemento,2,0.0013679890560875513
país,2,0.0013679890560875513
contar,2,0.0013679890560875513
mayoría,2,0.0013679890560875513
suponer,2,0.0013679890560875513
grupo,2,0.0013679890560875513
momento,2,0.0013679890560875513
importante,2,0.0013679890560875513
corresponder,2,0.0013679890560875513
dato,2,0.0013679890560875513
contexto,2,0.0013679890560875513
usuario,2,0.0013679890560875513
mostrar,2,0.0013679890560875513
género,2,0.0013679890560875513
rasgo,2,0.0013679890560875513
comprender,2,0.0013679890560875513
distinto,2,0.0013679890560875513
cuerpo,2,0.0013679890560875513
razón,2,0.0013679890560875513
incluir,2,0.0013679890560875513
relación_sexual,2,0.0013679890560875513
masculino,2,0.0013679890560875513
familia,2,0.0013679890560875513
reconocimiento,2,0.0013679890560875513
5,2,0.0013679890560875513
discusión,2,0.0013679890560875513
marcar,2,0.0013679890560875513
1999,2,0.0013679890560875513
cercano,2,0.0013679890560875513
analizar,2,0.0013679890560875513
recibir,2,0.0013679890560875513
resultado,2,0.0013679890560875513
experiencia,2,0.0013679890560875513
práctica,2,0.0013679890560875513
convertir,2,0.0013679890560875513
iniciar,2,0.0013679890560875513
abortar,2,0.0013679890560875513
muestra,2,0.0013679890560875513
118,2,0.0013679890560875513
derecho,2,0.0013679890560875513
existencia,2,0.0013679890560875513
infección,2,0.0013679890560875513
reproductivo,2,0.0013679890560875513
mitad,2,0.0013679890560875513
costumbre,2,0.0013679890560875513
hijo,2,0.0013679890560875513
terapéutico,2,0.0013679890560875513
dominio,2,0.0013679890560875513
política,2,0.0013679890560875513
interdicto,2,0.0013679890560875513
unión,2,0.0013679890560875513
sufrimiento,2,0.0013679890560875513
muerte,2,0.0013679890560875513
migrante,2,0.0013679890560875513
vih,2,0.0013679890560875513
estigmatizar,2,0.0013679890560875513
migración,2,0.0013679890560875513
frente,2,0.0013679890560875513
necesariamente,2,0.0013679890560875513
doméstico,2,0.0013679890560875513
