Respuesta,Frecuencia,Asociación
mujer,7,0.009915014164305949
aborto,6,0.0084985835694051
derecho,6,0.0084985835694051
vida,5,0.007082152974504249
humano,4,0.0056657223796034
presentar,4,0.0056657223796034
grupo,4,0.0056657223796034
gestación,4,0.0056657223796034
sexo,4,0.0056657223796034
embrión,4,0.0056657223796034
semana,4,0.0056657223796034
tratar,3,0.00424929178470255
año,3,0.00424929178470255
desarrollo,3,0.00424929178470255
alto,3,0.00424929178470255
embarazo,3,0.00424929178470255
imagen,3,0.00424929178470255
nacer,3,0.00424929178470255
violación,3,0.00424929178470255
muchacho,3,0.00424929178470255
provida,3,0.00424929178470255
morir,3,0.00424929178470255
masculinización,3,0.00424929178470255
determinación,2,0.0028328611898017
término,2,0.0028328611898017
encontrar,2,0.0028328611898017
país,2,0.0028328611898017
permitir,2,0.0028328611898017
deber,2,0.0028328611898017
impacto,2,0.0028328611898017
consejo,2,0.0028328611898017
tipo,2,0.0028328611898017
mostrar,2,0.0028328611898017
1,2,0.0028328611898017
técnica,2,0.0028328611898017
utilizar,2,0.0028328611898017
exponer,2,0.0028328611898017
caso,2,0.0028328611898017
sujeto,2,0.0028328611898017
característica,2,0.0028328611898017
menor,2,0.0028328611898017
físico,2,0.0028328611898017
psíquico,2,0.0028328611898017
garantizar,2,0.0028328611898017
practicar,2,0.0028328611898017
afectar,2,0.0028328611898017
durar,2,0.0028328611898017
embarazar,2,0.0028328611898017
obstante,2,0.0028328611898017
cautela,2,0.0028328611898017
malformación,2,0.0028328611898017
vaticano,2,0.0028328611898017
católico,2,0.0028328611898017
legislación,2,0.0028328611898017
hormonal,2,0.0028328611898017
empezar,2,0.0028328611898017
demanda,2,0.0028328611898017
útero,2,0.0028328611898017
lesión,2,0.0028328611898017
tara,2,0.0028328611898017
proteger,2,0.0028328611898017
república,2,0.0028328611898017
dominicano,2,0.0028328611898017
visualmente,2,0.0028328611898017
suscitar,2,0.0028328611898017
frecuencia,2,0.0028328611898017
sobrevivir,2,0.0028328611898017
mes,2,0.0028328611898017
fetal,2,0.0028328611898017
prudente,2,0.0028328611898017
anencefalia,2,0.0028328611898017
cerebro,2,0.0028328611898017
parto,2,0.0028328611898017
anencefálico,2,0.0028328611898017
intrauterino,2,0.0028328611898017
deformidad,2,0.0028328611898017
anencéfalo,2,0.0028328611898017
proteína,2,0.0028328611898017
tumoración,2,0.0028328611898017
feminización,2,0.0028328611898017
lesbiano,2,0.0028328611898017
extrapolar,2,0.0028328611898017
artículo,1,0.00141643059490085
tecnología,1,0.00141643059490085
proceso,1,0.00141643059490085
material,1,0.00141643059490085
intentar,1,0.00141643059490085
problema,1,0.00141643059490085
definición,1,0.00141643059490085
principio,1,0.00141643059490085
social,1,0.00141643059490085
conocimiento,1,0.00141643059490085
contemplar,1,0.00141643059490085
sistemático,1,0.00141643059490085
existir,1,0.00141643059490085
mayoría,1,0.00141643059490085
faltar,1,0.00141643059490085
suponer,1,0.00141643059490085
necesidad,1,0.00141643059490085
impartir,1,0.00141643059490085
forma,1,0.00141643059490085
riesgo,1,0.00141643059490085
sexual,1,0.00141643059490085
salud,1,0.00141643059490085
2000,1,0.00141643059490085
acción,1,0.00141643059490085
creciente,1,0.00141643059490085
mencionar,1,0.00141643059490085
cabo,1,0.00141643059490085
colegio,1,0.00141643059490085
etapa,1,0.00141643059490085
análisis,1,0.00141643059490085
cualquiera,1,0.00141643059490085
momento,1,0.00141643059490085
producto,1,0.00141643059490085
público,1,0.00141643059490085
requerir,1,0.00141643059490085
fase,1,0.00141643059490085
importante,1,0.00141643059490085
depender,1,0.00141643059490085
autorizar,1,0.00141643059490085
carácter,1,0.00141643059490085
resultar,1,0.00141643059490085
niño,1,0.00141643059490085
joven,1,0.00141643059490085
punto,1,0.00141643059490085
obtener,1,0.00141643059490085
adecuar,1,0.00141643059490085
examinar,1,0.00141643059490085
utilización,1,0.00141643059490085
llegar,1,0.00141643059490085
méndez,1,0.00141643059490085
estrategia,1,0.00141643059490085
implicar,1,0.00141643059490085
denominar,1,0.00141643059490085
3,1,0.00141643059490085
previamente,1,0.00141643059490085
consistir,1,0.00141643059490085
separar,1,0.00141643059490085
modificar,1,0.00141643059490085
límite,1,0.00141643059490085
hablar,1,0.00141643059490085
decidir,1,0.00141643059490085
opinión,1,0.00141643059490085
pasar,1,0.00141643059490085
establecer,1,0.00141643059490085
tomar,1,0.00141643059490085
nivel,1,0.00141643059490085
diferenciación,1,0.00141643059490085
mente,1,0.00141643059490085
estructura,1,0.00141643059490085
otorgar,1,0.00141643059490085
influir,1,0.00141643059490085
visión,1,0.00141643059490085
razón,1,0.00141643059490085
masculino,1,0.00141643059490085
femenino,1,0.00141643059490085
desarrollar,1,0.00141643059490085
enfermedad,1,0.00141643059490085
transmisión,1,0.00141643059490085
relación,1,0.00141643059490085
individuo,1,0.00141643059490085
pareja,1,0.00141643059490085
edad,1,0.00141643059490085
introducir,1,0.00141643059490085
reconocer,1,0.00141643059490085
servicio,1,0.00141643059490085
guardar,1,0.00141643059490085
defecto,1,0.00141643059490085
coincidir,1,0.00141643059490085
medida,1,0.00141643059490085
persona,1,0.00141643059490085
referir,1,0.00141643059490085
prácticamente,1,0.00141643059490085
identificar,1,0.00141643059490085
eliminar,1,0.00141643059490085
dejar,1,0.00141643059490085
determinar,1,0.00141643059490085
llamar,1,0.00141643059490085
1999,1,0.00141643059490085
do,1,0.00141643059490085
generalmente,1,0.00141643059490085
analizar,1,0.00141643059490085
sistema,1,0.00141643059490085
orden,1,0.00141643059490085
