Respuesta,Frecuencia,Asociación
hombre,661,0.024625586767006928
sexual,168,0.0062588480739140155
hijo,161,0.005998062737500931
año,160,0.00596080768944192
social,142,0.005290216824379704
trabajo,137,0.005103941584084643
1,130,0.00484315624767156
sexualidad,125,0.0046568810073764995
salud,114,0.004247075478727368
relación,112,0.004172565382609344
caso,106,0.003949035094255271
aborto,102,0.0038000149020192236
estudio,101,0.0037627598539602116
femenino,99,0.0036882497578421877
edad,99,0.0036882497578421877
derecho,98,0.0036509947097831757
deber,91,0.0033902093733700917
pareja,90,0.0033529543253110797
vida,86,0.0032039341330750318
forma,82,0.003054913940838984
género,78,0.002905893748602936
embarazo,77,0.002868638700543924
cambio,74,0.002756873556366888
diferencia,72,0.002682363460248864
sexo,71,0.002645108412189852
reproductivo,71,0.002645108412189852
varón,70,0.00260785336413084
encontrar,66,0.002458833171894792
grupo,65,0.00242157812383578
menor,65,0.00242157812383578
familia,63,0.002347068027717756
condición,63,0.002347068027717756
2,62,0.002309812979658744
persona,62,0.002309812979658744
considerar,62,0.002309812979658744
importante,59,0.002198047835481708
violencia,59,0.002198047835481708
riesgo,58,0.002160792787422696
doméstico,58,0.002160792787422696
relación_sexual,57,0.002123537739363684
desear,57,0.002123537739363684
embarazar,57,0.002123537739363684
método,56,0.002086282691304672
práctica,56,0.002086282691304672
deseo,56,0.002086282691304672
méxico,55,0.00204902764324566
tipo,55,0.00204902764324566
familiar,54,0.0020117725951866476
cuerpo,53,0.0019745175471276356
humano,52,0.0019372624990686238
problema,51,0.0019000074510096118
población,51,0.0019000074510096118
anticonceptivo,51,0.0019000074510096118
ciento,50,0.0018627524029505998
adolescente,49,0.0018254973548915878
presentar,48,0.0017882423068325758
masculino,48,0.0017882423068325758
sociedad,48,0.0017882423068325758
público,47,0.0017509872587735638
fecundidad,47,0.0017509872587735638
información,46,0.0017137322107145519
joven,46,0.0017137322107145519
tiempo,46,0.0017137322107145519
15,46,0.0017137322107145519
reproducción,46,0.0017137322107145519
momento,45,0.0016764771626555399
hogar,45,0.0016764771626555399
país,44,0.0016392221145965279
do,44,0.0016392221145965279
vivir,44,0.0016392221145965279
servicio,43,0.0016019670665375159
ejemplo,43,0.0016019670665375159
económico,43,0.0016019670665375159
proceso,42,0.0015647120184785039
seguir,42,0.0015647120184785039
existir,42,0.0015647120184785039
necesidad,41,0.001527456970419492
rol,41,0.001527456970419492
médico,41,0.001527456970419492
historia,41,0.001527456970419492
quedar,41,0.001527456970419492
factor,40,0.00149020192236048
mundial,40,0.00149020192236048
parecer,40,0.00149020192236048
análisis,39,0.001452946874301468
nivel,39,0.001452946874301468
control,39,0.001452946874301468
incluir,39,0.001452946874301468
experiencia,39,0.001452946874301468
tratar,38,0.001415691826242456
mostrar,38,0.001415691826242456
método_anticonceptivo,38,0.001415691826242456
físico,38,0.001415691826242456
ley,38,0.001415691826242456
promedio,38,0.001415691826242456
resultado,37,0.001378436778183444
señalar,37,0.001378436778183444
rural,37,0.001378436778183444
mayoría,36,0.001341181730124432
relacionar,36,0.001341181730124432
número,36,0.001341181730124432
valor,36,0.001341181730124432
atención,36,0.001341181730124432
establecer,34,0.001266671634006408
actividad,34,0.001266671634006408
situación,34,0.001266671634006408
mantener,34,0.001266671634006408
general,33,0.001229416585947396
mexicano,33,0.001229416585947396
consecuencia,33,0.001229416585947396
decisión,33,0.001229416585947396
nacional,32,0.001192161537888384
definir,32,0.001192161537888384
lugar,32,0.001192161537888384
niño,32,0.001192161537888384
alto,32,0.001192161537888384
medida,32,0.001192161537888384
internacional,32,0.001192161537888384
demanda,32,0.001192161537888384
efecto,32,0.001192161537888384
participación,32,0.001192161537888384
llegar,31,0.001154906489829372
trabajar,31,0.001154906489829372
identificar,31,0.001154906489829372
expresar,31,0.001154906489829372
causa,31,0.001154906489829372
pobre,31,0.001154906489829372
programa,30,0.00111765144177036
desarrollo,30,0.00111765144177036
3,30,0.00111765144177036
representar,30,0.00111765144177036
razón,30,0.00111765144177036
posibilidad,30,0.00111765144177036
discriminación,30,0.00111765144177036
asociar,30,0.00111765144177036
político,30,0.00111765144177036
condón,30,0.00111765144177036
planificación,30,0.00111765144177036
unir,30,0.00111765144177036
feminista,30,0.00111765144177036
espacio,30,0.00111765144177036
educación,29,0.001080396393711348
acceso,29,0.001080396393711348
pensar,29,0.001080396393711348
dejar,29,0.001080396393711348
diverso,28,0.001043141345652336
investigación,28,0.001043141345652336
referir,28,0.001043141345652336
unión,28,0.001043141345652336
idea,27,0.0010058862975933238
decidir,27,0.0010058862975933238
distinto,27,0.0010058862975933238
orgasmo,27,0.0010058862975933238
función,27,0.0010058862975933238
ofrecer,27,0.0010058862975933238
producir,27,0.0010058862975933238
mundo,27,0.0010058862975933238
ocurrir,27,0.0010058862975933238
maternidad,27,0.0010058862975933238
dirigir,26,0.0009686312495343119
casa,26,0.0009686312495343119
hablar,26,0.0009686312495343119
transmisión,26,0.0009686312495343119
recurso,25,0.0009313762014752999
actividad_sexual,25,0.0009313762014752999
identidad,25,0.0009313762014752999
significativo,25,0.0009313762014752999
observar,25,0.0009313762014752999
organización,24,0.0008941211534162879
contexto,24,0.0008941211534162879
obtener,24,0.0008941211534162879
adecuar,24,0.0008941211534162879
indicar,24,0.0008941211534162879
utilizar,24,0.0008941211534162879
psicológico,24,0.0008941211534162879
placer,24,0.0008941211534162879
comportamiento,24,0.0008941211534162879
reconocer,24,0.0008941211534162879
emplear,24,0.0008941211534162879
encuesta,24,0.0008941211534162879
provocar,24,0.0008941211534162879
esterilización,24,0.0008941211534162879
responsabilidad,24,0.0008941211534162879
matrimonio,24,0.0008941211534162879
comparación,24,0.0008941211534162879
desigualdad,24,0.0008941211534162879
fértil,24,0.0008941211534162879
permitir,23,0.0008568661053572759
usuario,23,0.0008568661053572759
resultar,23,0.0008568661053572759
objeto,23,0.0008568661053572759
recibir,23,0.0008568661053572759
iniciar,23,0.0008568661053572759
sexualmente,23,0.0008568661053572759
1995,23,0.0008568661053572759
término,22,0.0008196110572982639
constituir,22,0.0008196110572982639
etapa,22,0.0008196110572982639
cualquiera,22,0.0008196110572982639
adulto,22,0.0008196110572982639
tomar,22,0.0008196110572982639
característica,22,0.0008196110572982639
porcentaje,22,0.0008196110572982639
determinar,22,0.0008196110572982639
capacidad,22,0.0008196110572982639
sentir,22,0.0008196110572982639
actitud,22,0.0008196110572982639
concepción,22,0.0008196110572982639
mental,22,0.0008196110572982639
afectar,22,0.0008196110572982639
limitar,22,0.0008196110572982639
interés,22,0.0008196110572982639
ciudad,22,0.0008196110572982639
masculinidad,22,0.0008196110572982639
estudiar,21,0.0007823560092392519
tema,21,0.0007823560092392519
construcción,21,0.0007823560092392519
implicar,21,0.0007823560092392519
construir,21,0.0007823560092392519
pasar,21,0.0007823560092392519
5,21,0.0007823560092392519
significar,21,0.0007823560092392519
llamar,21,0.0007823560092392519
activo,21,0.0007823560092392519
gobierno,21,0.0007823560092392519
nacer,21,0.0007823560092392519
esterilizar,21,0.0007823560092392519
parto,21,0.0007823560092392519
participar,21,0.0007823560092392519
aspecto,21,0.0007823560092392519
categoría,21,0.0007823560092392519
presencia,21,0.0007823560092392519
frecuencia,21,0.0007823560092392519
vih,21,0.0007823560092392519
marido,21,0.0007823560092392519
elemento,20,0.00074510096118024
buscar,20,0.00074510096118024
separar,20,0.00074510096118024
único,20,0.00074510096118024
aceptar,20,0.00074510096118024
infección,20,0.00074510096118024
disminuir,20,0.00074510096118024
generación,20,0.00074510096118024
ideal,20,0.00074510096118024
cuidado,20,0.00074510096118024
soltero,20,0.00074510096118024
vaginal,20,0.00074510096118024
cultural,19,0.000707845913121228
conocimiento,19,0.000707845913121228
principalmente,19,0.000707845913121228
principal,19,0.000707845913121228
requerir,19,0.000707845913121228
querer,19,0.000707845913121228
desarrollar,19,0.000707845913121228
enfermedad,19,0.000707845913121228
cultura,19,0.000707845913121228
convención,19,0.000707845913121228
comunidad,19,0.000707845913121228
norma,19,0.000707845913121228
vagina,19,0.000707845913121228
personal,19,0.000707845913121228
declarar,19,0.000707845913121228
estímulo,19,0.000707845913121228
esposo,19,0.000707845913121228
significado,19,0.000707845913121228
falta,19,0.000707845913121228
contar,18,0.000670590865062216
atender,18,0.000670590865062216
4,18,0.000670590865062216
cincar,18,0.000670590865062216
analizar,18,0.000670590865062216
conducta,18,0.000670590865062216
política,18,0.000670590865062216
madre,18,0.000670590865062216
grave,18,0.000670590865062216
cambiar,18,0.000670590865062216
prevalencia,18,0.000670590865062216
frente,18,0.000670590865062216
producto,17,0.000633335817003204
dato,17,0.000633335817003204
sujeto,17,0.000633335817003204
variable,17,0.000633335817003204
generalmente,17,0.000633335817003204
muestra,17,0.000633335817003204
inicio,17,0.000633335817003204
aparecer,17,0.000633335817003204
generar,17,0.000633335817003204
subordinación,17,0.000633335817003204
violación,17,0.000633335817003204
seguro,17,0.000633335817003204
anticoncepción,17,0.000633335817003204
afirmar,17,0.000633335817003204
p,17,0.000633335817003204
ejercer,17,0.000633335817003204
comenzar,17,0.000633335817003204
casar,17,0.000633335817003204
mortalidad,17,0.000633335817003204
basar,16,0.000596080768944192
definición,16,0.000596080768944192
palabra,16,0.000596080768944192
específico,16,0.000596080768944192
perspectiva,16,0.000596080768944192
principio,16,0.000596080768944192
suponer,16,0.000596080768944192
2000,16,0.000596080768944192
acción,16,0.000596080768944192
depender,16,0.000596080768944192
presente,16,0.000596080768944192
punto,16,0.000596080768944192
escribir,16,0.000596080768944192
región,16,0.000596080768944192
creer,16,0.000596080768944192
convertir,16,0.000596080768944192
20,16,0.000596080768944192
negar,16,0.000596080768944192
américa,16,0.000596080768944192
12,16,0.000596080768944192
sector,16,0.000596080768944192
sugerir,16,0.000596080768944192
reportar,16,0.000596080768944192
erotismo,16,0.000596080768944192
proporción,16,0.000596080768944192
vihsida,16,0.000596080768944192
elevar,16,0.000596080768944192
moral,16,0.000596080768944192
área,15,0.00055882572088518
ámbito,15,0.00055882572088518
secundario,15,0.00055882572088518
publicar,15,0.00055882572088518
sitio,15,0.00055882572088518
asociación,15,0.00055882572088518
evitar,15,0.00055882572088518
respuesta,15,0.00055882572088518
disminución,15,0.00055882572088518
individuo,15,0.00055882572088518
