Respuesta,Frecuencia,Asociación
necesario,1,0.05
necesidad,1,0.05
forma,1,0.05
objetivo,1,0.05
utilizar,1,0.05
cuerpo,1,0.05
travestismo,1,0.05
persona,1,0.05
sentir,1,0.05
rechazar,1,0.05
sexo,1,0.05
oponer,1,0.05
confusión,1,0.05
confundir,1,0.05
transexualidad,1,0.05
travestí,1,0.05
drags,1,0.05
queens,1,0.05
king,1,0.05
indumentario,1,0.05
