Respuesta,Frecuencia,Asociación
mujer,14,0.017543859649122806
aborto,13,0.016290726817042606
adolescente,7,0.008771929824561403
embarazo,7,0.008771929824561403
decidir,5,0.006265664160401002
ley,5,0.006265664160401002
legal,5,0.006265664160401002
sufrir,5,0.006265664160401002
general,4,0.005012531328320802
año,4,0.005012531328320802
desear,4,0.005012531328320802
provocar,4,0.005012531328320802
riesgo,3,0.0037593984962406013
salud,3,0.0037593984962406013
interrupción,3,0.0037593984962406013
padre,3,0.0037593984962406013
legislación,3,0.0037593984962406013
aceptar,3,0.0037593984962406013
continuar,3,0.0037593984962406013
causa,3,0.0037593984962406013
millón,3,0.0037593984962406013
suicidio,3,0.0037593984962406013
alteración,3,0.0037593984962406013
médico,3,0.0037593984962406013
país,2,0.002506265664160401
permitir,2,0.002506265664160401
deber,2,0.002506265664160401
población,2,0.002506265664160401
actual,2,0.002506265664160401
fe,2,0.002506265664160401
informar,2,0.002506265664160401
presentar,2,0.002506265664160401
desarrollo,2,0.002506265664160401
consejo,2,0.002506265664160401
estudio,2,0.002506265664160401
público,2,0.002506265664160401
abrir,2,0.002506265664160401
acceso,2,0.002506265664160401
niño,2,0.002506265664160401
camino,2,0.002506265664160401
llegar,2,0.002506265664160401
idea,2,0.002506265664160401
2006,2,0.002506265664160401
caso,2,0.002506265664160401
cumplir,2,0.002506265664160401
cincar,2,0.002506265664160401
pareja,2,0.002506265664160401
familia,2,0.002506265664160401
alto,2,0.002506265664160401
apoyar,2,0.002506265664160401
elegir,2,0.002506265664160401
condición,2,0.002506265664160401
2008,2,0.002506265664160401
sentir,2,0.002506265664160401
actitud,2,0.002506265664160401
fruto,2,0.002506265664160401
físico,2,0.002506265664160401
psíquico,2,0.002506265664160401
informe,2,0.002506265664160401
elaborar,2,0.002506265664160401
muestra,2,0.002506265664160401
amigo,2,0.002506265664160401
juez,2,0.002506265664160401
violación,2,0.002506265664160401
amenazar,2,0.002506265664160401
forzar,2,0.002506265664160401
12,2,0.002506265664160401
semana,2,0.002506265664160401
embarazar,2,0.002506265664160401
derecho,2,0.002506265664160401
consentimiento,2,0.002506265664160401
decisión,2,0.002506265664160401
anticonceptivo,2,0.002506265664160401
reducir,2,0.002506265664160401
conciencia,2,0.002506265664160401
esperanza,2,0.002506265664160401
creyente,2,0.002506265664160401
haciéndolo,2,0.002506265664160401
portugal1989,2,0.002506265664160401
200000,2,0.002506265664160401
morir,2,0.002506265664160401
anualmente,2,0.002506265664160401
grave,2,0.002506265664160401
campaña,2,0.002506265664160401
ive,2,0.002506265664160401
trastorno,2,0.002506265664160401
global,2,0.002506265664160401
35,2,0.002506265664160401
730,2,0.002506265664160401
psiquiátrico,2,0.002506265664160401
depresión,2,0.002506265664160401
numeroso,2,0.002506265664160401
corto,2,0.002506265664160401
droga,2,0.002506265664160401
mental,2,0.002506265664160401
pena,2,0.002506265664160401
ocurrir,2,0.002506265664160401
término,1,0.0012531328320802004
estudiar,1,0.0012531328320802004
méxico,1,0.0012531328320802004
explicar,1,0.0012531328320802004
seguir,1,0.0012531328320802004
red,1,0.0012531328320802004
proyecto,1,0.0012531328320802004
problema,1,0.0012531328320802004
diverso,1,0.0012531328320802004
humano,1,0.0012531328320802004
encontrar,1,0.0012531328320802004
elemento,1,0.0012531328320802004
social,1,0.0012531328320802004
recurso,1,0.0012531328320802004
común,1,0.0012531328320802004
existir,1,0.0012531328320802004
mayoría,1,0.0012531328320802004
necesidad,1,0.0012531328320802004
particular,1,0.0012531328320802004
mexicano,1,0.0012531328320802004
atender,1,0.0012531328320802004
superior,1,0.0012531328320802004
forma,1,0.0012531328320802004
sexual,1,0.0012531328320802004
constituir,1,0.0012531328320802004
mundial,1,0.0012531328320802004
2000,1,0.0012531328320802004
alternativa,1,0.0012531328320802004
fuente,1,0.0012531328320802004
variedad,1,0.0012531328320802004
disponible,1,0.0012531328320802004
investigación,1,0.0012531328320802004
grupo,1,0.0012531328320802004
voluntario,1,0.0012531328320802004
modelo,1,0.0012531328320802004
cualquiera,1,0.0012531328320802004
momento,1,0.0012531328320802004
ayuda,1,0.0012531328320802004
producto,1,0.0012531328320802004
principal,1,0.0012531328320802004
importante,1,0.0012531328320802004
definir,1,0.0012531328320802004
lugar,1,0.0012531328320802004
tipo,1,0.0012531328320802004
joven,1,0.0012531328320802004
adulto,1,0.0012531328320802004
finalmente,1,0.0012531328320802004
papel,1,0.0012531328320802004
libre,1,0.0012531328320802004
1,1,0.0012531328320802004
español,1,0.0012531328320802004
efectivo,1,0.0012531328320802004
género,1,0.0012531328320802004
asociación,1,0.0012531328320802004
nombre,1,0.0012531328320802004
3,1,0.0012531328320802004
4,1,0.0012531328320802004
respetar,1,0.0012531328320802004
derivar,1,0.0012531328320802004
límite,1,0.0012531328320802004
utilizar,1,0.0012531328320802004
escapar,1,0.0012531328320802004
adoptar,1,0.0012531328320802004
hablar,1,0.0012531328320802004
número,1,0.0012531328320802004
opinión,1,0.0012531328320802004
establecer,1,0.0012531328320802004
realidad,1,0.0012531328320802004
ligar,1,0.0012531328320802004
tomar,1,0.0012531328320802004
describir,1,0.0012531328320802004
nivel,1,0.0012531328320802004
querer,1,0.0012531328320802004
otorgar,1,0.0012531328320802004
influir,1,0.0012531328320802004
objeto,1,0.0012531328320802004
medicina,1,0.0012531328320802004
razón,1,0.0012531328320802004
cuestión,1,0.0012531328320802004
psicológico,1,0.0012531328320802004
incluir,1,0.0012531328320802004
placer,1,0.0012531328320802004
relación_sexual,1,0.0012531328320802004
enfermedad,1,0.0012531328320802004
transmisión,1,0.0012531328320802004
diferencia,1,0.0012531328320802004
comportamiento,1,0.0012531328320802004
relación,1,0.0012531328320802004
abuso,1,0.0012531328320802004
escuela,1,0.0012531328320802004
sociedad,1,0.0012531328320802004
edad,1,0.0012531328320802004
